timestamp_ms,baro_temp_c,baro_pressure_pa,baro_rel_alt_lpf_m,baro_age_ms,baro_ready,M1,M2,M3,M4,ekf_pwm_mean,motor_output_allowed,motor_on_detected,flight_mode,ekf_ready,ekf_pos_n,ekf_pos_e,ekf_pos_d,ekf_vel_d,ekf_pos_n_std_m,ekf_pos_e_std_m,ekf_vel_n_std_mps,ekf_vel_e_std_mps,gnss_age_ms,gnss_hacc_m,gnss_vacc_m,gnss_sacc_mps,gnss_hacc_var_m2,gnss_vacc_var_m2,gnss_sacc_var_m2ps2,gnss_pos_cov_valid,gnss_vel_cov_valid,gnss_pos_cov_n_m2,gnss_pos_cov_e_m2,gnss_pos_cov_d_m2,gnss_vel_cov_n_m2ps2,gnss_vel_cov_e_m2ps2,gnss_vel_cov_d_m2ps2,gnss_pos_n_m,gnss_pos_e_m,gnss_pos_d_m,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,roll_deg,pitch_deg,yaw_deg,imu_yaw_deg,yaw_des_deg,yaw_err_deg,yaw_rate_sp_deg_s,roll_rate_deg_s,pitch_rate_deg_s,yaw_rate_deg_s,roll_rate_output,pitch_rate_output,yaw_rate_output,motor_sat_flags,baro_innov_m,baro_test_ratio,baro_update_used,baro_rejected,vel_ctrl_active,vel_sp_n_mps,vel_sp_e_mps,vel_filt_n_mps,vel_filt_e_mps,vel_err_n_mps,vel_err_e_mps,roll_des_slew_deg,pitch_des_slew_deg,pos_hold_latched,pos_sp_n_m,pos_sp_e_m,pos_err_n_m,pos_err_e_m,alt_ctrl_enabled,alt_ctrl_allowed,alt_ctrl_active,alt_hold_latched,alt_ctrl_block_reason,alt_sp_m,alt_meas_m,vel_up_mps,alt_err_m,vel_err_mps,alt_p_term_us,alt_d_term_us,alt_i_term_us,alt_throttle_corr_us,alt_throttle_corr_sat,alt_base_pwm_us,alt_cmd_pwm_us,alt_base_pwm_latched
8781,27.798916,100436.3047,0.05,6,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0.969,2.161,0.125,0.938961,4.669921,0.015625,1,1,1.5,-0.006416,0.420987,-0.423592,0.001366,0.014523,0,0,0,0.014,-0.003,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8884,27.797636,100436,0.07,23,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,104,0.969,2.161,0.125,0.938961,4.669921,0.015625,1,1,1.5,-0.006416,0.420987,-0.423592,0.001366,0.014523,0,0,0,0.014,-0.003,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8987,27.800825,100438,0.04,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,81,0.96,2.14,0.125,0.9216,4.5796,0.015625,1,1,1.5,-0.007151,0.411983,-0.413565,0.001515,0.014878,0,0,0,0.005,0.025,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090,27.801964,100437.8047,0.03,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,60,0.951,2.12,0.12,0.904401,4.494401,0.0144,1,1,1.5,-0.007865,0.403451,-0.404069,0.001598,0.015777,0,0,0,-0.012,-0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9178,27.801193,100435.7031,0.04,23,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,25,0.942,2.102,0.123,0.887364,4.418404,0.015129,1,1,1.5,-0.008512,0.395592,-0.395249,0.001602,0.015823,0,0,0,0.017,0.009,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9283,27.799896,100436.3047,0.05,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,3,0.934,2.083,0.126,0.872356,4.33889,0.015876,1,1,1.5,-0.009301,0.387736,-0.387673,0.001627,0.015251,0,0,0,-0.007,-0.012,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9388,27.801912,100435.5,0.06,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,108,0.934,2.083,0.126,0.872356,4.33889,0.015876,1,1,1.5,-0.009301,0.387736,-0.387673,0.001627,0.015251,0,0,0,-0.007,-0.012,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9495,27.805258,100436.2031,0.05,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,81,0.926,2.064,0.128,0.857476,4.260097,0.016384,1,1,1.5,-0.010012,0.38027,-0.380776,0.001535,0.015153,0,0,0,0.014,0.024,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9579,27.805223,100435.7031,0.06,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,49,0.918,2.045,0.12,0.842724,4.182025,0.0144,1,1,1.5,-0.010927,0.372991,-0.37479,0.001486,0.014991,0,0,0,0.007,-0.021,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682,27.804487,100437,0.07,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,29,0.91,2.027,0.126,0.8281,4.10873,0.015876,1,1,1.5,-0.011691,0.366011,-0.368845,0.001365,0.014945,0,0,0,0.002,-0.008,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9789,27.804819,100435.8047,0.08,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,9,0.902,2.01,0.13,0.813604,4.0401,0.0169,1,1,1.5,-0.012457,0.359259,-0.363282,0.001224,0.014427,0,0,0,0.013,-0.002,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9878,27.809778,100438.1016,0.06,5,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,98,0.902,2.01,0.13,0.813604,4.0401,0.0169,1,1,1.5,-0.012457,0.359259,-0.363282,0.001224,0.014427,0,0,0,0.013,-0.002,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,27.806765,100437.1016,0.06,24,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,74,0.895,1.993,0.123,0.801025,3.97205,0.015129,1,1,1.5,-0.013351,0.352797,-0.358213,0.001349,0.014582,0,0,0,-0.002,0.005,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,27.804014,100436,0.07,1,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,53,0.888,1.977,0.127,0.788544,3.90853,0.016129,1,1,1.5,-0.014141,0.346627,-0.353079,0.001263,0.014522,0,0,0,0.013,-0.008,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,27.808622,100436.6016,0.06,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,34,0.881,1.962,0.131,0.776161,3.849445,0.017161,1,1,1.5,-0.014914,0.340705,-0.34819,0.001176,0.014443,0,0,0,0.002,0.003,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,27.807869,100437,0.06,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,14,0.875,1.947,0.121,0.765625,3.79081,0.014641,1,1,1.5,-0.015685,0.334956,-0.343463,0.001171,0.014439,0,0,0,-0.001,0.002,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10378,27.80969,100436.7031,0.06,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,98,0.875,1.947,0.121,0.765625,3.79081,0.014641,1,1,1.5,-0.015685,0.334956,-0.343463,0.001171,0.014439,0,0,0,-0.001,0.002,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10481,27.80785,100436.5,0.07,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,68,0.868,1.932,0.119,0.753424,3.732624,0.014161,1,1,1.5,-0.016465,0.32944,-0.338996,0.001174,0.01444,0,0,0,-0.002,-0.004,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10588,27.811407,100438.3047,0.06,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,58,0.862,1.917,0.12,0.743044,3.674889,0.0144,1,1,1.5,-0.01709,0.324047,-0.334495,0.001347,0.014509,0,0,0,0.011,-0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10691,27.807955,100437.6016,0.05,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,37,0.856,1.903,0.116,0.732736,3.621409,0.013456,1,1,1.5,-0.017694,0.318888,-0.330285,0.001348,0.014511,0,0,0,-0.006,0.02,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10798,27.8116,100436.8047,0.04,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,17,0.85,1.89,0.119,0.7225,3.5721,0.014161,1,1,1.5,-0.018176,0.31394,-0.325493,0.001357,0.014688,0,0,0,0.02,-0.021,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10882,27.809935,100436.6016,0.04,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,101,0.85,1.89,0.119,0.7225,3.5721,0.014161,1,1,1.5,-0.018176,0.31394,-0.325493,0.001357,0.014688,0,0,0,0.02,-0.021,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10989,27.812107,100438.3984,0.02,22,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,82,0.844,1.877,0.118,0.712336,3.523129,0.013924,1,1,1.5,-0.018714,0.309136,-0.321472,0.001359,0.014861,0,0,0,-0.005,0.012,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,27.81039,100436.3984,0.04,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,63,0.838,1.865,0.127,0.702244,3.478225,0.016129,1,1,1.5,-0.019086,0.304644,-0.316796,0.001321,0.01508,0,0,0,0,0.006,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11180,27.814053,100437.8047,0.03,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,25,0.833,1.853,0.123,0.693889,3.433609,0.015129,1,1,1.5,-0.019341,0.300283,-0.311985,0.001322,0.015086,0,0,0,0.003,-0.02,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,27.810968,100437.1016,0.03,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,4,0.828,1.842,0.123,0.685584,3.392964,0.015129,1,1,1.5,-0.019564,0.296057,-0.307489,0.001358,0.014703,0,0,0,0.005,0.017,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,27.816259,100437.8047,0.02,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,111,0.828,1.842,0.123,0.685584,3.392964,0.015129,1,1,1.5,-0.019564,0.296057,-0.307489,0.001358,0.014703,0,0,0,0.005,0.017,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,27.812721,100437.8984,0.01,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,64,0.822,1.83,0.13,0.675684,3.3489,0.0169,1,1,1.5,-0.019724,0.291945,-0.302914,0.001319,0.015154,0,0,0,0.007,0.009,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11582,27.818975,100438.3047,-0.01,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,51,0.817,1.819,0.118,0.667489,3.308761,0.013924,1,1,1.5,-0.019966,0.287891,-0.298607,0.000742,0.01558,0,0,0,0.03,-0.002,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11689,27.814018,100437.3984,0,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,32,0.812,1.808,0.119,0.659344,3.268864,0.014161,1,1,1.5,-0.020152,0.283947,-0.294382,0.000708,0.015718,0,0,0,-0.019,-0.001,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11792,27.81428,100437.2031,0,19,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,12,0.807,1.796,0.128,0.651249,3.225616,0.016384,1,1,1.5,-0.020263,0.280079,-0.290026,0.000674,0.015624,0,0,0,0.033,0.006,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11878,27.816296,100437.3984,0.01,21,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,98,0.807,1.796,0.128,0.651249,3.225616,0.016384,1,1,1.5,-0.020263,0.280079,-0.290026,0.000674,0.015624,0,0,0,0.033,0.006,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11985,27.81831,100438.5,0.01,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,79,0.801,1.786,0.116,0.641601,3.189796,0.013456,1,1,1.5,-0.020352,0.276329,-0.285858,0.000672,0.015621,0,0,0,-0.021,-0.003,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12078,27.818205,100438.7031,-0.01,8,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,49,0.797,1.775,0.126,0.635209,3.150625,0.015876,1,1,1.5,-0.020496,0.272712,-0.282042,0.000679,0.015291,0,0,0,0.024,-0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12181,27.815857,100436.2031,0,27,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,27,0.792,1.765,0.122,0.627264,3.115225,0.014884,1,1,1.5,-0.020656,0.269166,-0.278374,0.000797,0.015633,0,0,0,-0.005,0.015,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12284,27.8188,100438.2031,-0.01,3,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,4,0.787,1.755,0.126,0.619369,3.080025,0.015876,1,1,1.5,-0.020721,0.265804,-0.274616,0.000804,0.015645,0,0,0,-0.009,-0.018,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12387,27.818783,100438.1016,-0.02,21,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,107,0.787,1.755,0.126,0.619369,3.080025,0.015876,1,1,1.5,-0.020721,0.265804,-0.274616,0.000804,0.015645,0,0,0,-0.009,-0.018,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12493,27.817417,100438.2031,-0.02,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,82,0.782,1.744,0.123,0.611524,3.041536,0.015129,1,1,1.5,-0.020763,0.262399,-0.270867,0.000745,0.015505,0,0,0,0.038,0.007,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12577,27.816732,100436.1016,0,0,1,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,47,0.777,1.734,0.113,0.603729,3.006756,0.012769,1,1,1.5,-0.020802,0.259066,-0.267145,0.000755,0.015538,0,0,0,-0.01,0.006,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
